user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate
56717,27,Male,Australia,554933,text,tech,8634,2588,1644,1455,518,08-08-2023,461336,FALSE,desktop,positive,#fitness,24.83783784
97092,47,Female,Canada,253552,text,fashion,3014,2024,128,962,82659,18-08-2022,356268,FALSE,tablet,negative,#tech #fitness,0.062497732
60859,24,Male,Australia,118637,video,music,10773,2527,518,1717,51336,11-09-2022,659835,FALSE,desktop,negative,#fun,0.269167835
36309,53,Other,Australia,931053,video,fashion,17881,2260,303,2429,37457,05-11-2023,345804,FALSE,mobile,positive,#fashion #music,0.545799183
97455,56,Male,Australia,553520,reel,food,8280,929,1135,5391,82378,21-12-2022,236900,FALSE,tablet,neutral,#fun #travel,0.125567506
73734,38,Female,UK,671719,image,tech,8653,2407,724,2539,83823,10-05-2023,205184,FALSE,mobile,,#fun,0.140581941
80467,59,Female,France,724225,video,education,19936,213,911,3618,38072,14-02-2023,723499,FALSE,tablet,positive,#lifestyle #travel,0.553162429
62662,,,UK,418316,text,lifestyle,11820,,815,2378,40757,18-07-2022,84480,FALSE,desktop,positive,#fun #reels #travel,0.317442403
22688,35,Female,India,125437,text,food,7637,1403,973,874,49790,05-03-2023,366550,FALSE,mobile,neutral,#love #fun,0.201104639
35342,43,Other,UK,501365,reel,music,13390,199,1962,3670,70075,20-04-2023,433172,FALSE,desktop,positive,#music #lifestyle,0.221919372
47157,62,Other,UK,507887,reel,travel,,2285,818,2205,56140,11-08-2023,403508,FALSE,tablet,negative,#fitness #reels #lifestyle,0.400249377
77863,32,Female,Brazil,596221,reel,food,16155,670,362,4527,26894,08-12-2022,276469,FALSE,tablet,negative,#fun #reels,0.639064475
62083,24,Other,Canada,123119,text,lifestyle,3060,1728,1089,7492,10005,19-04-2023,59616,FALSE,mobile,neutral,#fun,0.587406297
75733,35,Other,UK,801477,video,fitness,13697,1249,1054,1139,66501,01-02-2023,247681,FALSE,mobile,positive,#fun #tech,0.240597886
99045,16,Male,UAE,330389,image,music,15313,878,1318,3591,92279,02-03-2023,509558,FALSE,tablet,positive,#tech #music,0.189739811
44698,35,,Australia,509495,video,education,7510,250,1800,4714,27026,14-02-2022,468550,FALSE,desktop,positive,#fun,0.353733442
90623,60,Male,Canada,955267,image,education,2950,2523,808,4714,46152,09-12-2022,564249,FALSE,tablet,positive,#lifestyle #travel #foodie,0.136093777
32671,60,Female,Japan,330882,video,food,14387,497,1342,2673,44328,22-11-2023,272551,FALSE,desktop,positive,#fun #tech #reels,0.366044035
35184,13,Male,Brazil,357157,reel,travel,6063,1987,1037,4530,31146,17-01-2022,549702,FALSE,mobile,positive,#travel,0.291754961
52107,37,Female,France,576113,text,food,14205,977,569,1545,4771,07-08-2022,782591,FALSE,desktop,positive,#fun #fashion,3.301404318
96202,14,Female,Brazil,685093,image,music,11922,2748,969,2843,61071,19-08-2023,245494,FALSE,tablet,positive,#reels,0.25607899
61663,42,Female,Australia,118201,video,lifestyle,7661,783,1879,5027,50287,10-07-2022,335100,FALSE,desktop,neutral,#fashion #fun,0.205281683
25708,15,Female,Canada,357636,text,education,3421,2476,1265,4667,24971,26-01-2023,478292,FALSE,mobile,positive,#fun #love,0.286812703
59811,33,Female,France,128634,image,travel,1990,538,352,265,67062,15-03-2023,751695,FALSE,desktop,positive,#reels,0.042945334
12811,37,Male,USA,504042,image,tech,13057,900,1271,7565,93721,06-10-2023,642015,TRUE,tablet,neutral,#music,0.162482261
66250,32,Female,Germany,448965,text,lifestyle,1482,1466,609,101,93028,12-05-2023,43239,TRUE,tablet,negative,#fashion,0.0382358
82082,61,Other,Brazil,605341,reel,education,2545,209,467,7230,64240,04-04-2022,659713,FALSE,desktop,neutral,#foodie,0.0501401
44754,64,Other,France,407919,text,food,,1733,1983,7140,76693,05-04-2022,503474,FALSE,tablet,negative,#travel #lifestyle #fitness,0.103477501
21411,34,Female,India,488690,reel,education,12491,490,923,7854,33560,27-11-2023,48616,FALSE,mobile,negative,#travel,0.414302741
12911,33,Other,France,214090,video,travel,642,2518,387,2756,29271,06-10-2023,706951,FALSE,desktop,positive,#tech #fitness #lifestyle,0.121177958
77270,45,Male,Germany,698964,video,music,13332,1709,1697,7158,56845,23-03-2022,558718,FALSE,desktop,positive,#foodie #fitness,0.29444982
93763,64,Male,Australia,106798,text,lifestyle,1586,1753,1923,6967,81872,06-12-2022,586155,FALSE,desktop,positive,#love #fashion,0.064271057
18680,50,Female,Canada,608377,reel,tech,18793,2615,758,3973,33935,26-12-2022,356812,TRUE,tablet,positive,#lifestyle,0.653189922
94896,27,Female,USA,559319,video,fitness,6504,1918,1861,1534,66768,22-04-2022,635312,FALSE,desktop,positive,#foodie #tech #love,0.154010903
93879,58,Female,India,701448,reel,fashion,16438,,441,2269,58565,30-10-2022,482818,FALSE,desktop,neutral,#lifestyle,0.322940323
81295,64,,France,177751,reel,travel,14627,2711,1365,2962,7712,20-02-2022,134586,FALSE,desktop,neutral,#love,2.425181535
98614,27,Other,UAE,282482,reel,fitness,17225,1929,515,2483,97460,02-12-2023,285558,FALSE,desktop,neutral,#fun #lifestyle #fitness,0.20181613
21111,,Male,UK,403032,text,tech,6928,1486,,1213,9533,21-12-2023,795848,FALSE,mobile,positive,#lifestyle,1.075736914
47504,37,Other,Australia,411191,reel,fitness,4587,2597,1796,4735,96504,23-10-2023,784802,FALSE,tablet,positive,#fitness #foodie #love,0.093053138
11802,33,Male,Brazil,471784,text,food,19290,2003,842,2992,1046,08-10-2022,545948,TRUE,mobile,negative,#lifestyle #foodie #travel,21.16156788
18155,36,Other,Brazil,464758,video,fashion,10186,1500,44,4429,44207,23-04-2022,709820,FALSE,desktop,neutral,#music #fun,0.265342593
83656,17,Male,Germany,145955,video,travel,10124,197,1442,906,1715,05-02-2022,530553,FALSE,tablet,positive,#fashion #foodie #lifestyle,6.858892128
49384,18,Female,Australia,343465,image,lifestyle,5056,1967,722,1581,78487,15-09-2023,363168,FALSE,desktop,positive,#fun,0.098678762
57254,61,Other,India,789224,image,education,5982,520,755,1604,73890,14-11-2023,420394,FALSE,mobile,positive,#foodie #fun,0.098213561
31918,55,Male,Japan,572334,video,tech,2272,1522,202,7468,87735,19-03-2022,612115,FALSE,desktop,positive,#reels #tech,0.045546247
95981,60,Other,USA,709778,reel,fashion,6141,1534,1738,6494,55321,24-06-2023,408551,FALSE,mobile,negative,#tech #music,0.170152383
70713,56,Female,India,401409,reel,tech,9161,1713,1908,5995,33261,14-02-2022,772251,FALSE,mobile,positive,#love #music #reels,0.384293918
40306,59,Male,USA,670601,video,education,1071,1348,538,569,32698,31-10-2022,663078,FALSE,tablet,positive,#fun #love,0.090433666
26646,35,Other,Canada,144350,video,fitness,17120,687,385,6871,91738,27-01-2023,301264,FALSE,desktop,negative,#fitness #foodie,0.198303865
56843,,Other,Canada,246450,image,tech,6376,466,1973,6258,89554,16-10-2023,300231,FALSE,desktop,negative,#reels #fitness,0.098432231
26371,39,Female,Australia,995600,reel,music,3630,595,629,1545,75329,15-01-2022,86079,FALSE,desktop,neutral,#lifestyle #fun,0.064437335
87371,30,Female,Australia,349406,video,tech,227,138,967,908,80790,02-10-2023,461868,FALSE,tablet,positive,#travel #reels,0.016487189
12049,33,,Brazil,872467,image,fitness,15342,1014,737,4462,488,16-06-2022,798384,FALSE,mobile,positive,#tech #reels,35.02663934
41616,40,Other,UK,300887,image,fitness,6665,241,359,4083,49839,27-10-2023,64899,FALSE,tablet,neutral,#fashion,0.145769377
30932,47,Other,Germany,914356,reel,education,14008,2363,1491,3340,79537,04-03-2022,63748,FALSE,tablet,neutral,#fashion #love,0.224574726
39855,34,Female,UK,969025,image,fashion,19954,2714,982,6947,29407,25-07-2023,194936,FALSE,mobile,negative,#love #music #travel,0.804230285
71434,52,Female,India,107312,image,travel,7993,732,1998,7253,73305,22-07-2022,598923,FALSE,desktop,neutral,#fitness #foodie #lifestyle,0.146279244
82694,35,Male,Brazil,916785,text,fitness,14675,134,1967,7039,57723,06-06-2022,798474,FALSE,mobile,,#fun #reels #fitness,0.290629385
53016,15,Other,USA,213744,video,music,1619,2626,204,7112,88728,30-05-2023,471555,FALSE,mobile,neutral,#reels #lifestyle #music,0.050142007
17400,52,Other,Japan,331745,reel,fashion,12885,2486,1270,2425,97560,05-07-2023,391133,FALSE,mobile,negative,#foodie,0.170571956
52642,62,Male,France,317522,video,education,2204,2124,990,3218,60916,05-10-2022,351360,FALSE,desktop,negative,#fitness #fun,0.087300545
25151,22,Male,UAE,378336,text,tech,19087,2447,,7155,92196,11-04-2022,433806,FALSE,mobile,negative,#fitness #love #fashion,0.245195019
61407,37,Female,Canada,772810,reel,music,7742,2421,365,2165,64985,18-06-2022,455451,FALSE,tablet,negative,#music #lifestyle,0.162006617
76690,64,Female,UK,760792,video,tech,11694,1510,252,1013,92493,16-06-2023,669922,FALSE,mobile,negative,#fun #music,0.14548128
14499,61,Male,Germany,288297,image,lifestyle,11818,1818,,3206,45341,07-02-2023,431920,FALSE,mobile,positive,#fashion #reels,0.302441499
16295,20,Male,Japan,982980,reel,food,7574,,768,6670,52237,21-05-2022,681842,FALSE,tablet,negative,#love #lifestyle,0.174186879
69040,23,Other,Japan,198991,text,fitness,9373,2796,631,1872,21114,13-12-2022,405685,FALSE,desktop,neutral,#foodie,0.606232831
22183,17,Male,Canada,178711,image,education,11448,2811,986,4909,34298,12-07-2022,435002,FALSE,tablet,positive,#fitness #fashion #foodie,0.444486559
39299,57,Male,UAE,820964,text,music,17181,416,416,205,14409,01-06-2022,343381,FALSE,desktop,neutral,#music #tech #fitness,1.250121452
22874,49,Other,Australia,765655,image,music,19383,206,1058,7400,30025,21-01-2023,552676,FALSE,desktop,neutral,#reels,0.687660283
42711,57,Male,Japan,106774,video,fashion,2764,2388,1461,815,16276,27-07-2022,23979,FALSE,desktop,positive,#lifestyle #music,0.40630376
15539,50,Female,India,739395,video,lifestyle,10601,1643,311,65,87011,03-07-2023,471433,FALSE,desktop,negative,#love #foodie #fitness,0.144292101
63351,41,Female,India,767550,video,fashion,11467,2768,1166,4045,70703,23-01-2023,314794,FALSE,tablet,positive,#fitness #fashion,0.217826683
71267,17,Other,Australia,524502,text,travel,8199,310,196,2051,97779,19-03-2022,358934,FALSE,desktop,positive,#love,0.089027296
58354,21,Male,USA,831685,reel,lifestyle,10411,1331,996,2,18522,21-06-2022,695491,TRUE,tablet,negative,#music,0.687722708
12557,60,Female,Brazil,328552,video,education,6239,2672,259,7426,20617,11-07-2023,755269,FALSE,mobile,,#love,0.444778581
48360,14,Female,Australia,696715,text,fashion,14943,1399,1389,5834,54603,03-12-2022,311923,FALSE,tablet,positive,#travel,0.324725748
92018,13,Female,UAE,187513,image,fitness,13617,1550,595,324,28614,19-08-2023,225674,FALSE,mobile,neutral,#love #tech #reels,0.550849235
12200,52,Female,India,426158,video,fashion,,82,1215,5359,2315,07-03-2023,562622,TRUE,tablet,negative,#travel,1.998272138
78497,63,,Japan,851247,image,food,11563,1600,1510,6134,85376,28-08-2023,576012,TRUE,mobile,negative,#love #reels #music,0.171863287
56975,,Male,India,306924,video,tech,5584,1475,533,604,16586,04-05-2023,324158,FALSE,tablet,positive,#fashion #tech,0.45773544
31357,23,Male,France,941688,image,tech,8805,1026,23,4891,90356,28-10-2023,562799,FALSE,tablet,neutral,#love,0.109057506
87505,40,Male,Brazil,883837,text,music,9089,1479,942,2582,74582,16-04-2022,735181,FALSE,tablet,positive,#foodie #lifestyle,0.154326781
12869,56,Female,Germany,873940,video,lifestyle,,2920,1098,5917,12349,28-07-2022,65631,FALSE,tablet,neutral,#reels #foodie,1.429832375
71135,,Other,France,723031,text,fashion,15488,2283,1901,7485,23287,17-12-2023,272320,FALSE,mobile,negative,#travel #tech #music,0.844763173
60108,51,Other,USA,289702,text,fashion,11110,2436,1669,2646,53713,14-12-2022,300686,TRUE,desktop,negative,#love #foodie #fitness,0.283264759
48467,38,Female,Canada,346968,image,fashion,1160,2440,922,3122,39164,18-12-2022,623622,FALSE,tablet,neutral,#music,0.11546318
33328,25,,France,977622,video,fashion,12173,1664,1417,7976,72098,17-02-2022,415197,FALSE,mobile,positive,#lifestyle #fitness,0.211573137
96831,20,,USA,938147,reel,music,19994,1782,678,7637,42890,03-09-2022,593168,FALSE,tablet,positive,#fun #reels #music,0.523525297
13987,40,Other,USA,107466,reel,food,7331,2794,1481,6975,77537,31-01-2022,321608,FALSE,desktop,,#lifestyle #fun,0.149683377
68871,42,,Germany,881863,text,fitness,14684,2077,109,3114,46883,26-11-2023,378996,FALSE,mobile,negative,#lifestyle #travel,0.359831922
32399,21,Female,Canada,904069,image,food,18387,1606,89,3275,65718,20-04-2023,58019,FALSE,mobile,positive,#foodie #fitness #music,0.30557838
56214,51,Male,UK,492568,image,education,14798,981,36,346,42371,22-04-2023,751871,TRUE,mobile,positive,#foodie #tech,0.373250572
96416,43,Male,Australia,168745,image,education,1527,604,821,5177,24447,14-09-2022,716403,FALSE,tablet,,#tech,0.120751012
80271,33,Other,Japan,660605,video,food,15220,2330,992,4154,55242,06-05-2022,663139,FALSE,tablet,negative,#foodie #tech #travel,0.335650411
54064,59,,UAE,805126,video,food,10105,237,1586,2727,60783,07-08-2022,503486,FALSE,desktop,negative,#reels #lifestyle,0.19623908
80091,46,Other,UAE,234150,image,tech,13896,730,571,5805,71388,02-09-2022,770355,FALSE,desktop,negative,#travel #fitness,0.212878915
50818,43,Male,UAE,857154,reel,education,13085,1342,583,2558,93906,25-04-2023,364541,FALSE,tablet,positive,#love #reels,0.159840692
55525,64,Male,UK,627831,reel,food,15205,1994,1663,3389,60891,19-03-2023,337932,FALSE,tablet,negative,#fitness,0.309766632
29830,37,Other,Australia,484934,video,fashion,10198,1360,306,7600,3768,13-10-2023,793433,FALSE,mobile,positive,#lifestyle #fitness,3.148619958
27429,24,Male,UAE,587843,image,food,12398,2078,61,3443,50867,16-05-2023,82222,FALSE,tablet,neutral,#foodie #music,0.285784497
16893,13,Female,Australia,151052,reel,fashion,6626,977,304,2254,86266,15-08-2022,415350,FALSE,mobile,negative,#tech,0.091658359
89909,34,Other,Japan,646352,reel,lifestyle,2855,914,178,110,76631,12-09-2022,763118,FALSE,desktop,positive,#tech #foodie,0.05150657
57333,52,Female,UAE,696575,video,education,3964,1637,539,22,34930,11-03-2022,137418,FALSE,tablet,positive,#tech,0.175780132
13436,49,Female,Canada,704730,video,fitness,14609,1628,1775,5547,94408,31-03-2023,407292,FALSE,desktop,negative,#lifestyle #love,0.190788916
84290,59,Male,USA,744838,reel,tech,14490,,931,3816,41839,01-08-2023,510078,FALSE,tablet,positive,#foodie #reels,0.422452735
86213,13,Female,UAE,576848,image,fitness,18058,1981,1767,1963,50310,02-01-2022,187120,FALSE,tablet,positive,#love #fun #lifestyle,0.433432717
15895,13,Other,Australia,114425,reel,music,13330,2950,1688,4882,35266,10-05-2023,653901,FALSE,mobile,neutral,#music #reels #lifestyle,0.509499234
29738,54,Female,USA,413625,reel,music,2392,582,931,1707,11296,21-11-2022,649634,FALSE,tablet,positive,#lifestyle,0.345697592
40746,54,Female,Germany,177347,image,lifestyle,16262,459,844,3082,18814,07-02-2023,381545,FALSE,desktop,neutral,#fun,0.933613267
59377,33,Female,UAE,576330,video,fitness,6878,135,1467,6715,45792,09-05-2022,780961,FALSE,tablet,positive,#fashion #love #travel,0.185185185
58404,27,Female,UAE,696605,image,tech,14904,1976,1542,6053,51011,28-04-2023,186148,FALSE,desktop,neutral,#fitness,0.361137794
64045,29,Female,France,616066,image,fashion,1921,977,1600,3815,96004,26-05-2022,713931,FALSE,tablet,positive,#lifestyle #travel #love,0.046852214
49790,34,Male,USA,580042,image,lifestyle,10884,283,1992,746,45680,17-09-2023,608460,FALSE,desktop,positive,#travel #tech #reels,0.288069177
15600,50,Other,UAE,150530,image,lifestyle,4433,2897,1658,514,94472,06-04-2022,19275,TRUE,desktop,negative,#reels #love #tech,0.095139301
50764,47,Male,Canada,443243,video,fashion,18211,2398,1059,6287,82447,16-05-2023,226862,FALSE,desktop,positive,#fun #reels #foodie,0.262811261
84543,57,Other,Japan,388032,reel,fashion,10691,16,749,3039,87397,01-04-2023,251319,FALSE,tablet,neutral,#fashion #fun,0.131080014
55714,28,Other,USA,782851,text,tech,716,1238,1501,5861,54281,08-02-2023,403637,FALSE,mobile,negative,#fashion #foodie,0.063650264
66835,20,Other,Japan,608653,video,education,17014,1422,1096,7688,53128,08-01-2022,771791,FALSE,desktop,positive,#fashion,0.367640416
83744,59,Other,Brazil,777036,image,food,3768,2461,1053,2856,27166,08-08-2022,522554,FALSE,desktop,negative,#reels #love,0.268055658
66491,29,Other,Australia,427980,reel,education,2707,1267,738,2341,64731,26-12-2023,487131,FALSE,mobile,neutral,#fun #music #travel,0.072793561
28589,29,Female,Germany,268535,reel,travel,16151,2053,1326,324,43381,12-04-2022,94015,FALSE,desktop,positive,#foodie #fashion,0.450197091
53484,38,Male,France,996910,image,food,19741,779,1370,6336,49811,09-11-2023,611252,TRUE,desktop,positive,#fashion #foodie,0.439461163
92989,25,Male,Canada,935422,video,education,9499,2134,796,3362,71077,02-01-2022,777178,FALSE,tablet,neutral,#music #travel,0.174866694
46212,29,Female,Germany,710832,image,food,16306,2236,1534,7806,47124,15-12-2023,719886,FALSE,mobile,neutral,#music #reels #fun,0.426024955
53525,50,Other,France,687915,reel,music,5033,1639,1540,3490,91597,05-05-2023,325970,FALSE,desktop,negative,#fitness,0.089653591
57202,29,Male,Germany,513437,reel,fitness,4386,419,1088,2507,51869,26-11-2023,9344,FALSE,tablet,,#fashion #reels #music,0.113613141
42635,,Female,Germany,870325,video,music,12150,1826,746,6115,10246,19-07-2022,525088,FALSE,tablet,neutral,#fitness,1.436853406
73208,26,Female,India,850230,text,travel,8157,,626,5167,33457,26-01-2022,679533,FALSE,tablet,positive,#music #tech,0.331111576
43828,57,Male,Australia,602270,image,fashion,14113,859,452,3178,98902,16-12-2022,633201,FALSE,tablet,neutral,#reels #lifestyle,0.155952357
28711,18,Male,UK,228345,text,food,15974,206,,7431,55599,12-04-2022,42782,FALSE,mobile,positive,#travel,0.305940754
13420,47,Other,France,579053,reel,education,7675,2471,757,3324,16413,10-10-2023,225917,FALSE,mobile,neutral,#lifestyle #fitness #tech,0.664290501
10301,58,Other,Canada,697131,text,tech,,2596,860,1562,27498,27-11-2022,767843,FALSE,tablet,neutral,#music #travel,0.789402866
55236,26,Male,USA,129251,image,food,16410,2534,1975,1544,9424,07-01-2023,175352,FALSE,mobile,negative,#fun #foodie #fitness,2.219758065
76235,59,Other,Germany,539802,image,fashion,,2180,1552,5851,7532,16-07-2022,143514,FALSE,tablet,negative,#reels,2.596654275
64240,20,Female,Germany,855053,reel,education,12841,2040,1918,3229,20967,25-05-2023,448119,FALSE,desktop,neutral,#tech,0.801211427
75726,27,Other,France,698706,video,food,9124,114,818,525,34459,30-01-2022,118603,FALSE,desktop,positive,#love #music,0.291825067
20492,39,Other,Brazil,939052,video,lifestyle,6588,2424,1392,5014,70043,26-10-2022,696876,FALSE,tablet,positive,#love #fun #reels,0.148537327
